time,open,high,low,close,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2
1598227200,11648.12,11650.68,11599,11600.32,11642.225,11658.535,11686.23,11615.732499999998,11592.009999999998
1598228100,11600.71,11627.07,11585.09,11622.87,11634.73,11651.58,11727.89,11615.732499999998,11592.009999999998
1598229000,11622.87,11628.66,11615,11615.86,11631.895,11651.58,11752.72,11621.255,11593.06
1598229900,11615.54,11638.64,11615,11629.95,11631.895,11651.58,11758.69,11627.3425,11596.39
1598230800,11629.94,11632.21,11601.81,11604.85,11631.895,11651.58,11760.13,11627.3425,11596.39
1598231700,11604.85,11622.69,11604.25,11620.34,11631.895,11651.58,11745.2,11629.407500000001,11596.39
1598232600,11620.34,11630.32,11618.95,11622.19,11631.895,11651.58,11758.58,11631.0425,11596.39
1598233500,11622.18,11636.63,11612.79,11635.82,11625.755000000001,11651.58,11786.86,11640.1875,11603.925
1598234400,11635.82,11659.04,11635.06,11651.75,11622.065,11651.58,11780.32,11645.8725,11603.925
1598235300,11651.75,11666,11651.62,11653.69,11625.545,11651.58,11775,11658.7125,11616.099999999999
1598236200,11653.68,11667.99,11653.01,11659.24,11634.9,11649.955,11780.78,11662.785,11616.099999999999
1598237100,11659.23,11665.66,11641.62,11650.24,11634.9,11647.035,11770.02,11668.9925,11616.099999999999
1598238000,11650.23,11679.14,11643.98,11674.65,11640.474999999999,11638.685000000001,11779.99,11668.9925,11616.099999999999
1598238900,11674.64,11689,11674.63,11685.02,11646.625,11637.045,11768.99,11671.9375,11616.099999999999
1598239800,11684.92,11688.12,11673.76,11678.67,11650.895,11637.045,11782.21,11671.18,11616.099999999999
1598240700,11678.5,11685.07,11670.57,11684.4,11650.895,11637.045,11795.58,11671.18,11616.099999999999
1598241600,11684.4,11690,11669.27,11673.8,11662.529999999999,11637.545,11776.99,11671.18,11616.099999999999
1598242500,11673.79,11674.3,11660.51,11663.06,11665.810000000001,11637.545,11784.84,11673.5825,11616.099999999999
1598243400,11663.06,11670.6,11658.11,11661.62,11665.810000000001,11637.545,11773.39,11672.77,11616.099999999999
1598244300,11661.62,11680.36,11659.5,11678.76,11665.810000000001,11637.545,11805.77,11671.31,11616.099999999999
1598245200,11678.77,11681.78,11670.61,11671.44,11666.99,11637.545,11801.99,11667.135,11616.099999999999
1598246100,11671.21,11679.03,11665.6,11678.17,11674.055,11637.545,11789.88,11665.4275,11616.099999999999
1598247000,11678.28,11680.23,11651.33,11651.5,11670.665,11637.545,11793.05,11665.4275,11616.099999999999
